"ID","PredictedProb"
255,0.575662195682526
257,0.970648586750031
259,0.758139491081238
264,0.914177715778351
270,0.702746510505676
272,0.722328186035156
274,0.317877680063248
275,0.232221350073814
278,0.748936653137207
280,0.360191881656647
281,0.29447403550148
282,0.278177499771118
283,0.840693235397339
284,0.917984366416931
286,0.877359509468079
287,0.907574117183685
288,0.946500301361084
289,0.88055694103241
290,0.598619163036346
291,0.755201578140259
294,0.626971781253815
295,0.39682412147522
297,0.570073783397675
299,0.80707985162735
305,0.784655511379242
307,0.566373109817505
308,0.750599920749664
313,0.721190989017487
314,0.81228905916214
315,0.809606730937958
316,0.914132356643677
317,0.876743197441101
319,0.584494173526764
322,0.861692667007446
323,0.875685095787048
324,0.863198339939117
326,0.906533360481262
327,0.71888530254364
329,0.981977224349976
330,0.0725844353437424
331,0.493551582098007
336,0.44407707452774
337,0.532145500183105
338,0.829180836677551
340,0.964711904525757
345,0.525957107543945
347,0.824465811252594
348,0.789273083209991
350,0.988905310630798
352,0.821565985679626
356,0.942220687866211
357,0.935571908950806
358,0.919165253639221
359,0.814686000347137
361,0.856766819953918
363,0.322049468755722
364,0.791006326675415
368,0.851248681545258
376,0.983584761619568
378,0.704466760158539
382,0.844150185585022
384,0.506908297538757
385,0.960194528102875
388,0.158154428005219
389,0.95421314239502
391,0.623093843460083
392,0.735533356666565
395,0.714319825172424
396,0.871917486190796
397,0.81932258605957
399,0.818550765514374
404,0.97028774023056
407,0.494487762451172
409,0.815019369125366
410,0.746947944164276
413,0.529731929302216
414,0.681946456432343
416,0.700170159339905
418,0.810461282730103
419,0.885487020015717
420,0.916445910930634
422,0.958007395267487
423,0.756049573421478
427,0.64714503288269
429,0.979990065097809
430,0.512842357158661
431,0.723212122917175
432,0.61585944890976
433,0.830333709716797
434,0.0482379235327244
436,0.737339198589325
437,0.890430629253387
451,0.657061696052551
452,0.751476943492889
454,0.757900893688202
457,0.921964883804321
458,0.891138851642609
460,0.57598090171814
461,0.958752751350403
462,0.741899907588959
463,0.854110062122345
465,0.948040008544922
467,0.918837547302246
473,0.844064950942993
474,0.913713216781616
480,0.118471167981625
481,0.800804018974304
483,0.883535087108612
484,0.628575682640076
485,0.56945663690567
487,0.849979043006897
490,0.920531749725342
491,0.792848110198975
492,0.581264138221741
496,0.79082328081131
497,0.651884257793427
498,0.683156251907349
499,0.803522884845734
501,0.803824901580811
502,0.960753381252289
503,0.788226246833801
506,0.927160501480103
507,0.778164267539978
508,0.610555768013
509,0.844556212425232
510,0.840716063976288
511,0.844854772090912
513,0.776959776878357
515,0.86842143535614
521,0.386404782533646
522,0.756322264671326
523,0.877090275287628
525,0.856715202331543
529,0.859525978565216
530,0.60469001531601
531,0.694908440113068
533,0.76163375377655
534,0.694808423519135
535,0.934150218963623
537,0.580231726169586
541,0.70312511920929
542,0.70455014705658
543,0.663092970848083
544,0.817824959754944
545,0.597904205322266
549,0.885300397872925
550,0.848663032054901
551,0.854616522789001
553,0.544159471988678
556,0.90327399969101
558,0.575751483440399
560,0.774456083774567
563,0.518311738967896
564,0.960355997085571
567,0.502580225467682
572,0.639182686805725
573,0.932210803031921
577,0.94323992729187
583,0.861129641532898
584,0.826381385326385
585,0.822902798652649
586,0.810651242733002
588,0.827301919460297
590,0.712116062641144
591,0.644544363021851
593,0.93616110086441
594,0.775076627731323
597,0.685406088829041
598,0.746363639831543
599,0.899475753307343
603,0.828647613525391
604,0.649270713329315
606,0.915438592433929
607,0.375631988048553
609,0.729254305362701
614,0.855135142803192
615,0.917215704917908
616,0.532537758350372
617,0.805957913398743
618,0.862823307514191
619,0.799299955368042
620,0.92261129617691
623,0.688111662864685
625,0.848426580429077
626,0.846410930156708
627,0.907891094684601
632,0.914875745773315
633,0.546504974365234
634,0.812915086746216
635,0.767644166946411
636,0.928007543087006
637,0.909985244274139
638,0.840777933597565
639,0.933109760284424
642,0.525440037250519
643,0.944914281368256
644,0.962231040000916
645,0.195770382881165
646,0.829089224338531
650,0.953363358974457
653,0.707716703414917
654,0.606414258480072
655,0.191682919859886
656,0.855341196060181
657,0.83858448266983
658,0.622081160545349
660,0.507091820240021
661,0.751998484134674
668,0.884182214736938
669,0.67451936006546
671,0.824519693851471
672,0.787437856197357
676,0.932773947715759
678,0.87550288438797
680,0.845757186412811
682,0.730913817882538
684,0.843737244606018
685,0.841424524784088
686,0.568449854850769
687,0.633957266807556
694,0.414011418819427
696,0.558997988700867
697,0.837277770042419
699,0.607558608055115
702,0.970644772052765
707,0.790255010128021
708,0.898149609565735
712,0.979030132293701
717,0.948472201824188
718,0.960308849811554
720,0.666025042533875
721,0.768856287002563
723,0.834976315498352
724,0.673474609851837
727,0.639490723609924
728,0.30902424454689
731,0.817621767520905
733,0.83567476272583
735,0.918089747428894
737,0.819194972515106
738,0.900355637073517
740,0.622363328933716
742,0.984586715698242
743,0.741765856742859
745,0.664581894874573
746,0.900109767913818
747,0.695912003517151
748,0.993310928344727
749,0.911212265491486
750,0.964665174484253
753,0.687013506889343
755,0.792666852474213
756,0.902044117450714
758,0.493512898683548
760,0.734565913677216
762,0.901301920413971
763,0.614327192306519
765,0.951094388961792
767,0.786389887332916
768,0.955995917320251
770,0.77179890871048
772,0.75075888633728
773,0.913752317428589
774,0.600857317447662
775,0.732218086719513
777,0.449068129062653
778,0.889998912811279
780,0.510600388050079
782,0.806709706783295
783,0.940477192401886
786,0.525013387203217
787,0.906159639358521
788,0.802282869815826
789,0.682297766208649
790,0.772934854030609
793,0.784876644611359
795,0.853540480136871
807,0.735330641269684
809,0.81000816822052
810,0.701762497425079
811,0.855349004268646
813,0.174397766590118
815,0.917479932308197
816,0.724876940250397
821,0.889298737049103
823,0.989679098129272
825,0.847752451896667
826,0.890352010726929
827,0.898481905460358
832,0.895056486129761
833,0.769193410873413
834,0.743747889995575
837,0.878507137298584
838,0.970220506191254
839,0.118471167981625
843,0.494891554117203
844,0.781600415706635
845,0.49243426322937
846,0.735649287700653
848,0.75028532743454
850,0.774572432041168
851,0.900303840637207
852,0.613397181034088
855,0.768892884254456
856,0.969775676727295
861,0.697161793708801
862,0.862794280052185
863,0.935698390007019
864,0.742009818553925
865,0.870986998081207
867,0.777132511138916
868,0.890595674514771
869,0.922419667243958
873,0.730441868305206
875,0.674365878105164
877,0.895709872245789
879,0.79305762052536
880,0.97324275970459
881,0.774950981140137
882,0.574972569942474
883,0.972914159297943
887,0.783408939838409
888,0.440541595220566
890,0.961300134658813
897,0.766138911247253
900,0.785198211669922
902,0.744841814041138
904,0.830446779727936
906,0.603400647640228
910,0.88663637638092
913,0.891326725482941
914,0.808926343917847
915,0.564177095890045
918,0.77239453792572
920,0.943575203418732
923,0.870357036590576
926,0.860505878925323
927,0.747588217258453
929,0.779521524906158
930,0.730769455432892
931,0.929900884628296
932,0.929426312446594
933,0.80386483669281
934,0.858407855033875
936,0.667911946773529
939,0.717902421951294
941,0.861032366752625
943,0.624790549278259
947,0.787003695964813
948,0.80976015329361
949,0.970909535884857
950,0.491837650537491
951,0.720490157604218
952,0.722709953784943
953,0.986302554607391
956,0.86237233877182
961,0.704491257667542
962,0.669628739356995
968,0.767110705375671
971,0.950912952423096
972,0.949919044971466
977,0.959200263023376
981,0.743745088577271
985,0.799109399318695
987,0.858681321144104
989,0.987539410591125
993,0.941095471382141
994,0.440784245729446
997,0.978727877140045
998,0.56339418888092
999,0.905940413475037
1002,0.84980571269989
1003,0.948523044586182
1004,0.930264890193939
1005,0.636196374893188
1007,0.681819140911102
1008,0.931477606296539
1014,0.965081036090851
1016,0.842427551746368
1021,0.614902079105377
1023,0.901566088199615
1026,0.886342704296112
1028,0.837724268436432
1029,0.773507297039032
1030,0.67281037569046
1031,0.744723618030548
1032,0.905451893806458
1033,0.979753375053406
1036,0.673923552036285
1037,0.930036246776581
1039,0.761694192886353
1046,0.905465185642242
1047,0.85593593120575
1049,0.944614887237549
1055,0.889980852603912
1057,0.531501770019531
1059,0.795335590839386
1060,0.317032933235168
1062,0.240552827715874
1063,0.78607976436615
1066,0.776176452636719
1067,0.97468113899231
1068,0.349033027887344
1070,0.885172605514526
1071,0.768875181674957
1073,0.783653795719147
1074,0.74570494890213
1075,0.897464334964752
1076,0.748373508453369
1077,0.930137813091278
1079,0.581874847412109
1083,0.428571134805679
1085,0.940193235874176
1087,0.750155627727509
1088,0.491591691970825
1089,0.879552245140076
1092,0.798593103885651
1095,0.756408214569092
1104,0.988405704498291
1106,0.98536890745163
1108,0.562572717666626
1110,0.65732479095459
1117,0.78210324048996
1118,0.772332668304443
1119,0.857605755329132
1121,0.802135050296783
1122,0.759945869445801
1124,0.651707053184509
1125,0.666480123996735
1126,0.572704374790192
1128,0.753092467784882
1129,0.64826512336731
1131,0.665076851844788
1132,0.767286241054535
1133,0.810871720314026
1134,0.525383532047272
1137,0.925844132900238
1138,0.50004917383194
1139,0.649788975715637
1140,0.724276423454285
1141,0.863446772098541
1143,0.841577768325806
1144,0.879321336746216
1145,0.749973773956299
1146,0.908953189849854
1147,0.810346007347107
1149,0.796511650085449
1151,0.365912616252899
1154,0.672278344631195
1156,0.169423878192902
1158,0.83219575881958
1165,0.820373296737671
1166,0.566901028156281
1167,0.632496893405914
1168,0.708326518535614
1169,0.650213241577148
1171,0.610282957553864
1173,0.461302161216736
1175,0.62814325094223
1181,0.582029521465302
1182,0.61754035949707
1184,0.802044570446014
1187,0.779396653175354
1189,0.891162514686584
1190,0.762032508850098
1193,0.552623808383942
1194,0.949968338012695
1196,0.868979334831238
1202,0.653168439865112
1203,0.748994648456573
1206,0.864258885383606
1209,0.974205195903778
1211,0.604706585407257
1212,0.295689612627029
1215,0.687634766101837
1216,0.552977025508881
1220,0.818033516407013
1222,0.882408797740936
1223,0.953081727027893
1224,0.716862142086029
1227,0.883447706699371
1229,0.498299211263657
1230,0.809152781963348
1233,0.920144200325012
1236,0.640520572662354
1242,0.912554681301117
1245,0.796278297901154
1246,0.934441030025482
1249,0.914307832717896
1250,0.855932176113129
1253,0.973591923713684
1258,0.689245820045471
1259,0.658803641796112
1262,0.985733032226562
1263,0.831539750099182
1265,0.949539721012115
1266,0.885607719421387
1267,0.915258526802063
1268,0.874751031398773
1269,0.522892117500305
1270,0.730511784553528
1271,0.879742622375488
1272,0.965162456035614
1276,0.956656396389008
1277,0.854928433895111
1279,0.566093564033508
1280,0.647877931594849
1283,0.728182315826416
1285,0.758433938026428
1286,0.869182467460632
1290,0.758446156978607
1293,0.68762743473053
1295,0.485554367303848
1297,0.659069001674652
1299,0.945522010326385
1300,0.984278619289398
1301,0.766905009746552
1302,0.97516942024231
1303,0.915183961391449
1304,0.866214215755463
1305,0.703799784183502
1306,0.66103583574295
1307,0.665371000766754
1308,0.986754238605499
1309,0.625787556171417
1312,0.69792377948761
1313,0.905590116977692
1314,0.75447028875351
1316,0.733478426933289
1318,0.567978918552399
1319,0.791317641735077
1320,0.70481413602829
1322,0.978291511535645
1323,0.273622155189514
1325,0.61962479352951
1329,0.260357439517975
1330,0.858641862869263
1334,0.585933566093445
1337,0.960778176784515
1340,0.679959952831268
1341,0.655299544334412
1342,0.569555819034576
1347,0.505664348602295
1349,0.8152916431427
1350,0.762618064880371
1355,0.785838305950165
1356,0.570131421089172
1357,0.679381012916565
1358,0.785312235355377
1359,0.803587019443512
1361,0.683035135269165
1363,0.542317628860474
1366,0.768970310688019
1367,0.965768039226532
1370,0.931061387062073
1375,0.944206297397614
1377,0.930263876914978
1379,0.873755812644958
1381,0.712785840034485
1382,0.845559656620026
1385,0.771809935569763
1387,0.666214823722839
1389,0.749115765094757
1392,0.896226823329926
1393,0.70056939125061
1395,0.847627699375153
1396,0.895404517650604
1399,0.0591847039759159
1400,0.0538063049316406
1401,0.849151611328125
1402,0.980152308940887
1405,0.671692907810211
1407,0.705301940441132
1409,0.952366948127747
1413,0.396021038293839
1414,0.231003612279892
1415,0.732640981674194
1417,0.582188010215759
1421,0.416275352239609
1422,0.949248313903809
1423,0.294123888015747
1425,0.857742369174957
1426,0.0815963670611382
1428,0.86872673034668
1429,0.987182855606079
1430,0.656838178634644
1431,0.601960122585297
1433,0.936481416225433
1435,0.953489065170288
1436,0.824079155921936
1438,0.905869722366333
1439,0.858223617076874
1442,0.961077690124512
1448,0.814169585704803
1449,0.647732138633728
1451,0.653989553451538
1453,0.880867779254913
1455,0.835785210132599
1456,0.58063131570816
1458,0.882941663265228
1459,0.91122967004776
1463,0.962019801139832
1466,0.782458245754242
1468,0.969864368438721
1471,0.497238606214523
1472,0.914184868335724
1473,0.657460987567902
1474,0.979013442993164
1476,0.60142058134079
1477,0.790564358234406
1478,0.610581934452057
1479,0.687357485294342
1481,0.758592069149017
1482,0.914669752120972
1487,0.65893965959549
1490,0.861960053443909
1493,0.463042885065079
1494,0.886271357536316
1495,0.912346959114075
1496,0.941678106784821
1497,0.747919738292694
1498,0.785094559192657
1499,0.818804264068604
1500,0.676009654998779
1505,0.864672303199768
1507,0.754628896713257
1508,0.674568772315979
1510,0.804105818271637
1511,0.84125953912735
1513,0.471142947673798
1514,0.795949161052704
1518,0.93249523639679
1519,0.422213464975357
1520,0.765062570571899
1522,0.919025182723999
1523,0.669622242450714
1524,0.657833576202393
1527,0.923092424869537
1528,0.791080713272095
1529,0.704209387302399
1530,0.852617263793945
1532,0.852911472320557
1534,0.511386811733246
1536,0.958155572414398
1537,0.509222567081451
1540,0.770854771137238
1543,0.444044351577759
1546,0.843774437904358
1549,0.72435337305069
1553,0.743151485919952
1558,0.729900002479553
1560,0.835539042949677
1561,0.782352447509766
1562,0.81814968585968
1565,0.30771541595459
1573,0.473157972097397
1576,0.760177135467529
1577,0.958200573921204
1579,0.49883833527565
1580,0.926977932453156
1581,0.780411720275879
1582,0.394146710634232
1584,0.790438532829285
1586,0.912090837955475
1588,0.751195311546326
1589,0.776025176048279
1595,0.760491907596588
1598,0.451937645673752
1599,0.990961849689484
1600,0.662396192550659
1605,0.673711955547333
1609,0.665738523006439
1610,0.68362420797348
1615,0.804632544517517
1617,0.927865862846375
1619,0.789196074008942
1621,0.834625601768494
1622,0.774474680423737
1628,0.820337235927582
1629,0.921564280986786
1630,0.725893616676331
1631,0.872172892093658
1633,0.866029798984528
1636,0.778861343860626
1637,0.714568257331848
1638,0.902279913425446
1643,0.836279809474945
1644,0.743389487266541
1645,0.892111659049988
1646,0.745524287223816
1647,0.831069469451904
1648,0.846333265304565
1650,0.586420595645905
1651,0.841402173042297
1652,0.92707759141922
1654,0.846380293369293
1655,0.989985346794128
1657,0.948630094528198
1658,0.990395486354828
1663,0.327006429433823
1665,0.976619064807892
1666,0.721520721912384
1669,0.914371192455292
1675,0.810752391815186
1678,0.919755816459656
1679,0.749330818653107
1680,0.578027665615082
1681,0.829605460166931
1684,0.944615960121155
1687,0.664314866065979
1688,0.827406108379364
1692,0.856742024421692
1694,0.813743710517883
1695,0.837168037891388
1696,0.749828577041626
1697,0.414305865764618
1698,0.660380005836487
1699,0.946017861366272
1700,0.414748877286911
1701,0.887155771255493
1704,0.522924065589905
1705,0.721599102020264
1706,0.750097930431366
1708,0.968374609947205
1709,0.791470229625702
1712,0.604453563690186
1713,0.581350028514862
1715,0.650580167770386
1718,0.931858122348785
1720,0.795754134654999
1721,0.797565102577209
1724,0.906462907791138
1725,0.657351493835449
1726,0.160766422748566
1728,0.776174545288086
1729,0.891425609588623
1738,0.638639450073242
1739,0.851682424545288
1741,0.873261153697968
1743,0.856908202171326
1745,0.440760046243668
1750,0.648605942726135
1751,0.80732935667038
1753,0.912732422351837
1755,0.584087789058685
1757,0.773026943206787
1758,0.568173289299011
1759,0.812715351581573
1762,0.705675959587097
1763,0.679514110088348
1767,0.979316413402557
1769,0.506423115730286
1770,0.980879068374634
1778,0.901636898517609
1781,0.860968053340912
1784,0.848261833190918
1786,0.751843154430389
1787,0.821382105350494
1788,0.903770327568054
1789,0.922493815422058
1790,0.6217982172966
1794,0.0722615122795105
1795,0.740243315696716
1797,0.990520834922791
1801,0.84329092502594
1802,0.880175828933716
1809,0.967133343219757
1810,0.915747582912445
1811,0.79111248254776
1816,0.73981237411499
1817,0.734623730182648
1818,0.605387806892395
1820,0.595793843269348
1821,0.472560375928879
1822,0.178656756877899
1823,0.916221022605896
1829,0.829383134841919
1833,0.879826605319977
1834,0.796297192573547
1836,0.82612931728363
1837,0.973719716072083
1839,0.841278314590454
1842,0.830447673797607
1845,0.97273850440979
1849,0.810874700546265
1851,0.932878851890564
1852,0.584194839000702
1853,0.730299651622772
1855,0.840984284877777
1856,0.809640109539032
1857,0.849563360214233
1859,0.866967797279358
1860,0.430796802043915
1861,0.92903208732605
1862,0.852515459060669
1864,0.838442742824554
1865,0.851139962673187
1869,0.864355862140656
1871,0.513229370117188
1872,0.950478434562683
1873,0.731903851032257
1874,0.501401782035828
1875,0.373422771692276
1878,0.824082374572754
1879,0.748374402523041
1880,0.628414928913116
1882,0.930714309215546
1887,0.899392545223236
1893,0.683717131614685
1896,0.809141099452972
1900,0.827875375747681
1902,0.796075344085693
1904,0.921524703502655
1906,0.407409220933914
1907,0.810579657554626
1909,0.73533171415329
1911,0.646781027317047
1913,0.591658532619476
1915,0.791339755058289
1917,0.184733733534813
1918,0.336247593164444
1919,0.624456822872162
1921,0.814553678035736
1922,0.971921622753143
1923,0.942069709300995
1926,0.728433609008789
1927,0.487194925546646
1928,0.95252525806427
1929,0.875091850757599
1931,0.777009308338165
1932,0.722005426883698
1938,0.968883752822876
1940,0.620481550693512
1941,0.719816386699677
1942,0.639904379844666
1944,0.50516951084137
1948,0.48131075501442
1949,0.885830521583557
1951,0.885579943656921
1953,0.838383257389069
1954,0.815730452537537
1955,0.98223751783371
1956,0.842790365219116
1957,0.933335423469543
1958,0.990866422653198
1959,0.88129448890686
1961,0.807780027389526
1962,0.691230356693268
1965,0.752114951610565
1969,0.865480124950409
1971,0.668752193450928
1978,0.987798690795898
1982,0.965851545333862
1984,0.607377171516418
1985,0.79648631811142
1986,0.792471587657928
1987,0.76047283411026
1988,0.705271303653717
1989,0.786625683307648
1990,0.662594258785248
1991,0.903134703636169
1993,0.934017241001129
1994,0.905896902084351
1999,0.737866640090942
2000,0.772446036338806
2001,0.555632829666138
2002,0.924713611602783
2003,0.397332966327667
2004,0.551051080226898
2008,0.958314597606659
2011,0.741209089756012
2013,0.897112548351288
2017,0.979222476482391
2020,0.758843779563904
2021,0.96697723865509
2024,0.847692668437958
2026,0.413289576768875
2031,0.822686433792114
2035,0.528776586055756
2039,0.958342671394348
2040,0.811745703220367
2044,0.877425670623779
2045,0.895074069499969
2046,0.72227418422699
2047,0.744954407215118
2048,0.856157064437866
2052,0.800428092479706
2053,0.686852514743805
2054,0.710871756076813
2055,0.73478376865387
2058,0.719505190849304
2059,0.757391273975372
2060,0.568232834339142
2063,0.814055860042572
2064,0.818628251552582
2065,0.985528767108917
2066,0.918085038661957
2070,0.36378076672554
2073,0.900303840637207
2076,0.852889358997345
2077,0.104288890957832
2078,0.83228325843811
2082,0.961043894290924
2084,0.728744506835938
2086,0.671868562698364
2088,0.926183998584747
2090,0.850959658622742
2091,0.881626129150391
2095,0.751752555370331
2097,0.850620985031128
2101,0.851037502288818
2102,0.441331386566162
2105,0.67108017206192
2106,0.626810610294342
2107,0.951847910881042
2110,0.666929423809052
2113,0.983548104763031
2114,0.703171253204346
2115,0.737748503684998
2118,0.781797528266907
2119,0.76314777135849
2120,0.793521881103516
2122,0.6645867228508
2128,0.877668976783752
2129,0.805841147899628
2132,0.867185711860657
2136,0.824560761451721
2139,0.950399577617645
2140,0.653281629085541
2141,0.361221134662628
2142,0.873026132583618
2143,0.757427453994751
2146,0.583330631256104
2147,0.835129499435425
2148,0.598902344703674
2151,0.671942949295044
2153,0.82499098777771
2154,0.910639584064484
2156,0.44396248459816
2161,0.972650289535522
2162,0.717084288597107
2163,0.923254191875458
2164,0.769440591335297
2165,0.96517276763916
2168,0.986152648925781
2169,0.560792982578278
2175,0.924388885498047
2176,0.90790843963623
2177,0.775267541408539
2178,0.523959577083588
2182,0.88667231798172
2184,0.538762211799622
2191,0.7789626121521
2193,0.836075723171234
2194,0.795006513595581
2196,0.885124325752258
2198,0.71564644575119
2199,0.774157106876373
2200,0.746353566646576
2202,0.948045492172241
2209,0.891748368740082
2213,0.0761317759752274
2217,0.95661985874176
2218,0.557317435741425
2224,0.561244606971741
2225,0.101935930550098
2231,0.977776885032654
2233,0.811690270900726
2234,0.803724527359009
2235,0.543766260147095
2237,0.778384387493134
2238,0.533178627490997
2240,0.712326169013977
2242,0.823144018650055
2244,0.660393297672272
2246,0.966541528701782
2247,0.724202930927277
2248,0.991852939128876
2249,0.965851545333862
2250,0.951379060745239
2252,0.754166901111603
2254,0.719034671783447
2257,0.791310608386993
2258,0.882980585098267
2262,0.70035320520401
2265,0.721962034702301
2268,0.947150826454163
2270,0.850206315517426
2280,0.872017979621887
2281,0.977884829044342
2283,0.976043164730072
2285,0.183582454919815
2289,0.95244437456131
2290,0.629198610782623
2291,0.858251988887787
2293,0.90202385187149
2294,0.790184199810028
2295,0.910795211791992
2300,0.836514115333557
2304,0.923741161823273
2307,0.55765163898468
2310,0.976144373416901
2312,0.83259105682373
2313,0.503412842750549
2318,0.659269869327545
2319,0.82512903213501
2322,0.334376096725464
2324,0.778181910514832
2326,0.962106645107269
2328,0.703025221824646
2331,0.894267439842224
2334,0.0590338744223118
2335,0.808056533336639
2336,0.817028701305389
2339,0.931854665279388
2340,0.877979636192322
2341,0.974987685680389
2344,0.974130153656006
2349,0.963797152042389
2352,0.941569447517395
2353,0.852193117141724
2357,0.464875817298889
2362,0.535561263561249
2364,0.738796234130859
2365,0.562657713890076
2366,0.716423451900482
2367,0.613618075847626
2368,0.86357057094574
2370,0.984410047531128
2373,0.81549483537674
2375,0.651979088783264
2376,0.973450660705566
2377,0.931029438972473
2382,0.981237471103668
2384,0.738586962223053
2385,0.738345503807068
2388,0.777665734291077
2389,0.633226156234741
2390,0.839610755443573
2391,0.783710122108459
2393,0.92660790681839
2396,0.799299955368042
2397,0.759549677371979
2398,0.910258591175079
2399,0.622864782810211
2400,0.851586580276489
2401,0.417255997657776
2402,0.930971086025238
2404,0.563446938991547
2406,0.961644530296326
2408,0.602192938327789
2409,0.891131103038788
2410,0.7461878657341
2411,0.754996180534363
2413,0.747097611427307
2415,0.817420065402985
2417,0.927262485027313
2422,0.880366683006287
2423,0.532166302204132
2424,0.87017148733139
2426,0.955815553665161
2429,0.809471726417542
2430,0.600108444690704
2432,0.206531554460526
2433,0.912573575973511
2436,0.988175630569458
2437,0.923938512802124
2438,0.847613334655762
2439,0.841871738433838
2440,0.589279890060425
2444,0.640585839748383
2445,0.549252271652222
2446,0.507822692394257
2454,0.831132829189301
2455,0.708569586277008
2456,0.961069643497467
2458,0.47571063041687
2459,0.286966115236282
2460,0.611635267734528
2461,0.830910086631775
2462,0.700609266757965
2464,0.615415692329407
2465,0.892016410827637
2467,0.986676812171936
2468,0.936405837535858
2474,0.606310188770294
2480,0.581434726715088
2481,0.673571825027466
2484,0.751191973686218
2485,0.656516313552856
2486,0.834903836250305
2487,0.753832519054413
2491,0.869224846363068
2493,0.812156617641449
2496,0.900314927101135
2497,0.911581456661224
2501,0.84339040517807
2504,0.663677513599396
2505,0.647732615470886
2506,0.703359246253967
2508,0.786085367202759
2509,0.558980405330658
2513,0.510399222373962
2516,0.808279991149902
2520,0.767298460006714
2521,0.611409783363342
2523,0.841034173965454
2524,0.853121519088745
2526,0.987037539482117
2528,0.774457097053528
2529,0.852458894252777
2530,0.857312560081482
2531,0.955514073371887
2532,0.937295079231262
2536,0.714239299297333
2537,0.660525739192963
2540,0.968098223209381
2541,0.663676619529724
2542,0.765776395797729
2543,0.393453508615494
2546,0.416698455810547
2547,0.673266649246216
2550,0.862121164798737
2551,0.825169742107391
2555,0.821645975112915
2556,0.935617685317993
2558,0.860378086566925
2559,0.977410495281219
2560,0.871823966503143
2562,0.988549053668976
2563,0.0403119437396526
2564,0.922603785991669
2565,0.728805184364319
2568,0.867273926734924
2569,0.724765717983246
2570,0.662285268306732
2572,0.747059464454651
2573,0.839160323143005
2574,0.581592977046967
2575,0.835588395595551
2576,0.800768077373505
2582,0.859209895133972
2583,0.521449148654938
2586,0.663828790187836
2590,0.536914169788361
2591,0.71186637878418
2592,0.886908531188965
2593,0.968364536762238
2595,0.834112882614136
2596,0.961832106113434
2597,0.720260500907898
2598,0.780446290969849
2600,0.970387160778046
2601,0.851319015026093
2603,0.596928358078003
2604,0.798402547836304
2605,0.849289655685425
2606,0.970525741577148
2608,0.780194878578186
2609,0.88052636384964
2610,0.824688792228699
2611,0.791945159435272
2614,0.80943500995636
2615,0.835074961185455
2616,0.709861516952515
2618,0.611635267734528
2620,0.793578505516052
2623,0.760154128074646
2624,0.994235098361969
2625,0.702315151691437
2627,0.57573264837265
2629,0.817820906639099
2630,0.804637968540192
2631,0.976674675941467
2632,0.941972613334656
2633,0.889039158821106
2634,0.809422731399536
2635,0.61224639415741
2636,0.891843140125275
2637,0.609515249729156
2638,0.979503929615021
2641,0.640578746795654
2643,0.707441866397858
2644,0.421392500400543
2647,0.701839566230774
2648,0.886714458465576
2649,0.95127260684967
2651,0.556298077106476
2654,0.920835614204407
2655,0.82876992225647
2656,0.967630326747894
